male,eth,age,income,state,N
1,3,1,3,25,28466
1,3,1,3,26,23193
1,3,1,3,27,24514
1,3,1,3,28,25390
1,3,1,3,29,26694
1,3,1,3,30,14915
1,3,1,3,31,22134
1,3,1,3,32,24115
1,3,1,3,33,27936
1,3,1,3,34,17629
1,3,1,3,35,21319
1,3,1,3,36,18327
1,3,1,3,37,15526
1,3,1,3,38,22093
1,3,1,3,39,24964
1,3,1,3,40,26458
1,3,1,3,41,17492
1,3,1,3,42,16308
1,3,1,3,43,16664
1,3,1,3,44,28087
1,3,1,3,45,23679
1,3,1,3,46,21492
1,3,1,3,47,17803
1,3,1,3,48,26700
1,3,1,3,49,24708
1,3,1,3,50,27447
1,3,2,1,1,31978
1,3,2,1,2,29847
1,3,2,1,3,36491
1,3,2,1,4,40689
1,3,2,1,5,44712
1,3,2,1,6,48231
1,3,2,1,7,43426
1,3,2,1,8,46988
1,3,2,1,9,41745
1,3,2,1,10,35027
1,3,2,1,11,29260
1,3,2,1,12,27486
1,3,2,1,13,39565
1,3,2,1,14,28504
1,3,2,1,15,35048
1,3,2,1,16,34399
1,3,2,1,17,44231
1,3,2,1,18,25141
1,3,2,1,19,28489
1,3,2,1,20,25693
1,3,2,1,21,25020
1,3,2,1,22,25993
1,3,2,1,23,24513
1,3,2,1,24,34098
1,3,2,1,25,47443
1,3,2,1,26,38655
1,3,2,1,27,40857
1,3,2,1,28,42317
1,3,2,1,29,44490
1,3,2,1,30,24859
1,3,2,1,31,36890
1,3,2,1,32,40192
1,3,2,1,33,46561
1,3,2,1,34,29381
1,3,2,1,35,35532
1,3,2,1,36,30545
1,3,2,1,37,25877
1,3,2,1,38,36821
1,3,2,1,39,41606
1,3,2,1,40,44097
1,3,2,1,41,29153
1,3,2,1,42,27180
1,3,2,1,43,27774
1,3,2,1,44,46811
1,3,2,1,45,39466
1,3,2,1,46,35820
1,3,2,1,47,29672
1,3,2,1,48,44500
1,3,2,1,49,41180
1,3,2,1,50,45745
1,3,2,2,1,22385
1,3,2,2,2,20893
1,3,2,2,3,25544
1,3,2,2,4,28482
1,3,2,2,5,31298
1,3,2,2,6,33762
1,3,2,2,7,30398
1,3,2,2,8,32892
1,3,2,2,9,29222
1,3,2,2,10,24519
1,3,2,2,11,20482
1,3,2,2,12,19240
1,3,2,2,13,27696
1,3,2,2,14,19953
1,3,2,2,15,24534
1,3,2,2,16,24080
1,3,2,2,17,30962
1,3,2,2,18,17598
1,3,2,2,19,19942
1,3,2,2,20,17985
1,3,2,2,21,17514
1,3,2,2,22,18195
1,3,2,2,23,17159
1,3,2,2,24,23869
1,3,2,2,25,33210
1,3,2,2,26,27058
1,3,2,2,27,28600
1,3,2,2,28,29622
1,3,2,2,29,31143
1,3,2,2,30,17401
1,3,2,2,31,25823
1,3,2,2,32,28134
1,3,2,2,33,32592
1,3,2,2,34,20567
1,3,2,2,35,24872
1,3,2,2,36,21381
1,3,2,2,37,18114
1,3,2,2,38,25775
1,3,2,2,39,29125
1,3,2,2,40,30868
1,3,2,2,41,20407
1,3,2,2,42,19026
1,3,2,2,43,19442
1,3,2,2,44,32768
1,3,2,2,45,27626
1,3,2,2,46,25074
1,3,2,2,47,20770
1,3,2,2,48,31150
1,3,2,2,49,28826
1,3,2,2,50,32021
1,3,2,3,1,9594
1,3,2,3,2,8954
1,3,2,3,3,10947
1,3,2,3,4,12207
1,3,2,3,5,13413
1,3,2,3,6,14469
1,3,2,3,7,13028
1,3,2,3,8,14097
1,3,2,3,9,12524
1,3,2,3,10,10508
1,3,2,3,11,8778
1,3,2,3,12,8246
1,3,2,3,13,11870
1,3,2,3,14,8551
1,3,2,3,15,10514
1,3,2,3,16,10320
1,3,2,3,17,13269
1,3,2,3,18,7542
1,3,2,3,19,8547
1,3,2,3,20,7708
1,3,2,3,21,7506
1,3,2,3,22,7798
1,3,2,3,23,7354
1,3,2,3,24,10229
1,3,2,3,25,14233
1,3,2,3,26,11596
1,3,2,3,27,12257
1,3,2,3,28,12695
1,3,2,3,29,13347
1,3,2,3,30,7458
1,3,2,3,31,11067
1,3,2,3,32,12058
1,3,2,3,33,13968
1,3,2,3,34,8814
1,3,2,3,35,10660
1,3,2,3,36,9163
1,3,2,3,37,7763
1,3,2,3,38,11046
1,3,2,3,39,12482
1,3,2,3,40,13229
1,3,2,3,41,8746
1,3,2,3,42,8154
1,3,2,3,43,8332
1,3,2,3,44,14043
1,3,2,3,45,11840
1,3,2,3,46,10746
1,3,2,3,47,8902
1,3,2,3,48,13350
1,3,2,3,49,12354
1,3,2,3,50,13723
1,3,3,1,1,63957
1,3,3,1,2,59694
1,3,3,1,3,72982
1,3,3,1,4,81379
1,3,3,1,5,89423
1,3,3,1,6,96462
1,3,3,1,7,86852
1,3,3,1,8,93977
1,3,3,1,9,83490
1,3,3,1,10,70054
1,3,3,1,11,58521
1,3,3,1,12,54971
1,3,3,1,13,79130
1,3,3,1,14,57008
1,3,3,1,15,70097
1,3,3,1,16,68799
1,3,3,1,17,88463
1,3,3,1,18,50281
1,3,3,1,19,56978
1,3,3,1,20,51386
1,3,3,1,21,50041
1,3,3,1,22,51987
1,3,3,1,23,49025
1,3,3,1,24,68196
1,3,3,1,25,94886
1,3,3,1,26,77310
1,3,3,1,27,81714
1,3,3,1,28,84635
1,3,3,1,29,88981
1,3,3,1,30,49717
1,3,3,1,31,73779
1,3,3,1,32,80384
1,3,3,1,33,93121
1,3,3,1,34,58762
1,3,3,1,35,71064
1,3,3,1,36,61089
1,3,3,1,37,51755
1,3,3,1,38,73642
1,3,3,1,39,83213
1,3,3,1,40,88193
1,3,3,1,41,58307
1,3,3,1,42,54359
1,3,3,1,43,55548
1,3,3,1,44,93622
1,3,3,1,45,78931
1,3,3,1,46,71641
1,3,3,1,47,59344
1,3,3,1,48,88999
1,3,3,1,49,82361
1,3,3,1,50,91490
1,3,3,2,1,44770
1,3,3,2,2,41786
1,3,3,2,3,51088
1,3,3,2,4,56965
1,3,3,2,5,62596
1,3,3,2,6,67524
1,3,3,2,7,60796
1,3,3,2,8,65784
1,3,3,2,9,58443
1,3,3,2,10,49038
1,3,3,2,11,40965
1,3,3,2,12,38480
1,3,3,2,13,55391
1,3,3,2,14,39905
1,3,3,2,15,49068
1,3,3,2,16,48159
1,3,3,2,17,61924
1,3,3,2,18,35197
1,3,3,2,19,39884
1,3,3,2,20,35970
1,3,3,2,21,35029
1,3,3,2,22,36391
1,3,3,2,23,34318
1,3,3,2,24,47737
1,3,3,2,25,66420
1,3,3,2,26,54117
1,3,3,2,27,57200
1,3,3,2,28,59244
1,3,3,2,29,62287
1,3,3,2,30,34802
1,3,3,2,31,51646
1,3,3,2,32,56269
1,3,3,2,33,65185
1,3,3,2,34,41133
1,3,3,2,35,49745
1,3,3,2,36,42762
1,3,3,2,37,36228
1,3,3,2,38,51550
1,3,3,2,39,58249
1,3,3,2,40,61735
1,3,3,2,41,40815
1,3,3,2,42,38052
1,3,3,2,43,38883
1,3,3,2,44,65536
1,3,3,2,45,55252
1,3,3,2,46,50148
1,3,3,2,47,41540
1,3,3,2,48,62300
1,3,3,2,49,57653
1,3,3,2,50,64043
1,3,3,3,1,19187
1,3,3,3,2,17908
1,3,3,3,3,21895
1,3,3,3,4,24414
1,3,3,3,5,26827
1,3,3,3,6,28939
1,3,3,3,7,26056
1,3,3,3,8,28193
1,3,3,3,9,25047
1,3,3,3,10,21016
1,3,3,3,11,17556
1,3,3,3,12,16491
1,3,3,3,13,23739
1,3,3,3,14,17102
1,3,3,3,15,21029
1,3,3,3,16,20640
1,3,3,3,17,26539
1,3,3,3,18,15084
1,3,3,3,19,17093
1,3,3,3,20,15416
1,3,3,3,21,15012
1,3,3,3,22,15596
1,3,3,3,23,14708
1,3,3,3,24,20459
1,3,3,3,25,28466
1,3,3,3,26,23193
1,3,3,3,27,24514
1,3,3,3,28,25390
1,3,3,3,29,26694
1,3,3,3,30,14915
1,3,3,3,31,22134
1,3,3,3,32,24115
1,3,3,3,33,27936
1,3,3,3,34,17629
1,3,3,3,35,21319
1,3,3,3,36,18327
1,3,3,3,37,15526
1,3,3,3,38,22093
1,3,3,3,39,24964
1,3,3,3,40,26458
1,3,3,3,41,17492
1,3,3,3,42,16308
1,3,3,3,43,16664
1,3,3,3,44,28087
1,3,3,3,45,23679
1,3,3,3,46,21492
1,3,3,3,47,17803
1,3,3,3,48,26700
1,3,3,3,49,24708
1,3,3,3,50,27447
1,3,4,1,1,63957
1,3,4,1,2,59694
1,3,4,1,3,72982
1,3,4,1,4,81379
1,3,4,1,5,89423
1,3,4,1,6,96462
1,3,4,1,7,86852
1,3,4,1,8,93977
1,3,4,1,9,83490
1,3,4,1,10,70054
1,3,4,1,11,58521
1,3,4,1,12,54971
1,3,4,1,13,79130
1,3,4,1,14,57008
1,3,4,1,15,70097
1,3,4,1,16,68799
1,3,4,1,17,88463
1,3,4,1,18,50281
1,3,4,1,19,56978
1,3,4,1,20,51386
1,3,4,1,21,50041
1,3,4,1,22,51987
1,3,4,1,23,49025
1,3,4,1,24,68196
1,3,4,1,25,94886
1,3,4,1,26,77310
1,3,4,1,27,81714
1,3,4,1,28,84635
1,3,4,1,29,88981
1,3,4,1,30,49717
1,3,4,1,31,73779
1,3,4,1,32,80384
1,3,4,1,33,93121
1,3,4,1,34,58762
1,3,4,1,35,71064
1,3,4,1,36,61089
1,3,4,1,37,51755
1,3,4,1,38,73642
1,3,4,1,39,83213
1,3,4,1,40,88193
1,3,4,1,41,58307
1,3,4,1,42,54359
1,3,4,1,43,55548
1,3,4,1,44,93622
1,3,4,1,45,78931
1,3,4,1,46,71641
1,3,4,1,47,59344
1,3,4,1,48,88999
1,3,4,1,49,82361
1,3,4,1,50,91490
1,3,4,2,1,44770
1,3,4,2,2,41786
1,3,4,2,3,51088
1,3,4,2,4,56965
1,3,4,2,5,62596
1,3,4,2,6,67524
1,3,4,2,7,60796
1,3,4,2,8,65784
1,3,4,2,9,58443
1,3,4,2,10,49038
1,3,4,2,11,40965
1,3,4,2,12,38480
1,3,4,2,13,55391
1,3,4,2,14,39905
1,3,4,2,15,49068
1,3,4,2,16,48159
1,3,4,2,17,61924
1,3,4,2,18,35197
1,3,4,2,19,39884
1,3,4,2,20,35970
1,3,4,2,21,35029
1,3,4,2,22,36391
1,3,4,2,23,34318
1,3,4,2,24,47737
1,3,4,2,25,66420
1,3,4,2,26,54117
1,3,4,2,27,57200
1,3,4,2,28,59244
1,3,4,2,29,62287
1,3,4,2,30,34802
1,3,4,2,31,51646
1,3,4,2,32,56269
1,3,4,2,33,65185
1,3,4,2,34,41133
1,3,4,2,35,49745
1,3,4,2,36,42762
1,3,4,2,37,36228
1,3,4,2,38,51550
1,3,4,2,39,58249
1,3,4,2,40,61735
1,3,4,2,41,40815
1,3,4,2,42,38052
1,3,4,2,43,38883
1,3,4,2,44,65536
1,3,4,2,45,55252
1,3,4,2,46,50148
1,3,4,2,47,41540
1,3,4,2,48,62300
1,3,4,2,49,57653
1,3,4,2,50,64043
1,3,4,3,1,19187
1,3,4,3,2,17908
1,3,4,3,3,21895
1,3,4,3,4,24414
1,3,4,3,5,26827
1,3,4,3,6,28939
1,3,4,3,7,26056
1,3,4,3,8,28193
1,3,4,3,9,25047
1,3,4,3,10,21016
1,3,4,3,11,17556
1,3,4,3,12,16491
1,3,4,3,13,23739
1,3,4,3,14,17102
1,3,4,3,15,21029
1,3,4,3,16,20640
1,3,4,3,17,26539
1,3,4,3,18,15084
1,3,4,3,19,17093
1,3,4,3,20,15416
1,3,4,3,21,15012
1,3,4,3,22,15596
1,3,4,3,23,14708
1,3,4,3,24,20459
1,3,4,3,25,28466
1,3,4,3,26,23193
1,3,4,3,27,24514
1,3,4,3,28,25390
1,3,4,3,29,26694
1,3,4,3,30,14915
1,3,4,3,31,22134
1,3,4,3,32,24115
1,3,4,3,33,27936
1,3,4,3,34,17629
1,3,4,3,35,21319
1,3,4,3,36,18327
1,3,4,3,37,15526
1,3,4,3,38,22093
1,3,4,3,39,24964
1,3,4,3,40,26458
1,3,4,3,41,17492
1,3,4,3,42,16308
1,3,4,3,43,16664
1,3,4,3,44,28087
1,3,4,3,45,23679
1,3,4,3,46,21492
1,3,4,3,47,17803
1,3,4,3,48,26700
1,3,4,3,49,24708
1,3,4,3,50,27447
1,3,5,1,1,31978
1,3,5,1,2,29847
1,3,5,1,3,36491
1,3,5,1,4,40689
1,3,5,1,5,44712
1,3,5,1,6,48231
1,3,5,1,7,43426
1,3,5,1,8,46988
1,3,5,1,9,41745
1,3,5,1,10,35027
1,3,5,1,11,29260
1,3,5,1,12,27486
1,3,5,1,13,39565
1,3,5,1,14,28504
1,3,5,1,15,35048
1,3,5,1,16,34399
1,3,5,1,17,44231
1,3,5,1,18,25141
1,3,5,1,19,28489
1,3,5,1,20,25693
1,3,5,1,21,25020
1,3,5,1,22,25993
1,3,5,1,23,24513
1,3,5,1,24,34098
1,3,5,1,25,47443
1,3,5,1,26,38655
1,3,5,1,27,40857
1,3,5,1,28,42317
1,3,5,1,29,44490
1,3,5,1,30,24859
1,3,5,1,31,36890
1,3,5,1,32,40192
1,3,5,1,33,46561
1,3,5,1,34,29381
1,3,5,1,35,35532
1,3,5,1,36,30545
1,3,5,1,37,25877
1,3,5,1,38,36821
1,3,5,1,39,41606
1,3,5,1,40,44097
1,3,5,1,41,29153
1,3,5,1,42,27180
1,3,5,1,43,27774
1,3,5,1,44,46811
1,3,5,1,45,39466
1,3,5,1,46,35820
1,3,5,1,47,29672
1,3,5,1,48,44500
1,3,5,1,49,41180
1,3,5,1,50,45745
1,3,5,2,1,22385
1,3,5,2,2,20893
1,3,5,2,3,25544
1,3,5,2,4,28482
1,3,5,2,5,31298
1,3,5,2,6,33762
1,3,5,2,7,30398
1,3,5,2,8,32892
1,3,5,2,9,29222
1,3,5,2,10,24519
1,3,5,2,11,20482
1,3,5,2,12,19240
1,3,5,2,13,27696
1,3,5,2,14,19953
1,3,5,2,15,24534
1,3,5,2,16,24080
1,3,5,2,17,30962
1,3,5,2,18,17598
1,3,5,2,19,19942
1,3,5,2,20,17985
1,3,5,2,21,17514
1,3,5,2,22,18195
1,3,5,2,23,17159
1,3,5,2,24,23869
1,3,5,2,25,33210
1,3,5,2,26,27058
1,3,5,2,27,28600
1,3,5,2,28,29622
1,3,5,2,29,31143
1,3,5,2,30,17401
1,3,5,2,31,25823
1,3,5,2,32,28134
1,3,5,2,33,32592
1,3,5,2,34,20567
1,3,5,2,35,24872
1,3,5,2,36,21381
1,3,5,2,37,18114
1,3,5,2,38,25775
1,3,5,2,39,29125
1,3,5,2,40,30868
1,3,5,2,41,20407
1,3,5,2,42,19026
1,3,5,2,43,19442
1,3,5,2,44,32768
1,3,5,2,45,27626
1,3,5,2,46,25074
1,3,5,2,47,20770
1,3,5,2,48,31150
1,3,5,2,49,28826
1,3,5,2,50,32021
1,3,5,3,1,9594
1,3,5,3,2,8954
1,3,5,3,3,10947
1,3,5,3,4,12207
1,3,5,3,5,13413
1,3,5,3,6,14469
1,3,5,3,7,13028
1,3,5,3,8,14097
1,3,5,3,9,12524
1,3,5,3,10,10508
1,3,5,3,11,8778
1,3,5,3,12,8246
1,3,5,3,13,11870
1,3,5,3,14,8551
1,3,5,3,15,10514
1,3,5,3,16,10320
1,3,5,3,17,13269
1,3,5,3,18,7542
1,3,5,3,19,8547
1,3,5,3,20,7708
1,3,5,3,21,7506
1,3,5,3,22,7798
1,3,5,3,23,7354
1,3,5,3,24,10229
1,3,5,3,25,14233
1,3,5,3,26,11596
1,3,5,3,27,12257
1,3,5,3,28,12695
1,3,5,3,29,13347
1,3,5,3,30,7458
1,3,5,3,31,11067
1,3,5,3,32,12058
1,3,5,3,33,13968
1,3,5,3,34,8814
1,3,5,3,35,10660
1,3,5,3,36,9163
1,3,5,3,37,7763
1,3,5,3,38,11046
1,3,5,3,39,12482
1,3,5,3,40,13229
1,3,5,3,41,8746
1,3,5,3,42,8154
1,3,5,3,43,8332
1,3,5,3,44,14043
1,3,5,3,45,11840
1,3,5,3,46,10746
1,3,5,3,47,8902
1,3,5,3,48,13350
1,3,5,3,49,12354
1,3,5,3,50,13723
1,3,6,1,1,31978
1,3,6,1,2,29847
1,3,6,1,3,36491
1,3,6,1,4,40689
1,3,6,1,5,44712
1,3,6,1,6,48231
1,3,6,1,7,43426
1,3,6,1,8,46988
1,3,6,1,9,41745
1,3,6,1,10,35027
1,3,6,1,11,29260
1,3,6,1,12,27486
1,3,6,1,13,39565
1,3,6,1,14,28504
1,3,6,1,15,35048
1,3,6,1,16,34399
1,3,6,1,17,44231
1,3,6,1,18,25141
1,3,6,1,19,28489
1,3,6,1,20,25693
1,3,6,1,21,25020
1,3,6,1,22,25993
1,3,6,1,23,24513
1,3,6,1,24,34098
1,3,6,1,25,47443
1,3,6,1,26,38655
1,3,6,1,27,40857
1,3,6,1,28,42317
1,3,6,1,29,44490
1,3,6,1,30,24859
1,3,6,1,31,36890
1,3,6,1,32,40192
1,3,6,1,33,46561
1,3,6,1,34,29381
1,3,6,1,35,35532
1,3,6,1,36,30545
1,3,6,1,37,25877
1,3,6,1,38,36821
1,3,6,1,39,41606
1,3,6,1,40,44097
1,3,6,1,41,29153
1,3,6,1,42,27180
1,3,6,1,43,27774
1,3,6,1,44,46811
1,3,6,1,45,39466
1,3,6,1,46,35820
1,3,6,1,47,29672
1,3,6,1,48,44500
1,3,6,1,49,41180
1,3,6,1,50,45745
1,3,6,2,1,22385
1,3,6,2,2,20893
1,3,6,2,3,25544
1,3,6,2,4,28482
1,3,6,2,5,31298
1,3,6,2,6,33762
1,3,6,2,7,30398
1,3,6,2,8,32892
1,3,6,2,9,29222
1,3,6,2,10,24519
1,3,6,2,11,20482
1,3,6,2,12,19240
1,3,6,2,13,27696
1,3,6,2,14,19953
1,3,6,2,15,24534
1,3,6,2,16,24080
1,3,6,2,17,30962
1,3,6,2,18,17598
1,3,6,2,19,19942
1,3,6,2,20,17985
1,3,6,2,21,17514
1,3,6,2,22,18195
1,3,6,2,23,17159
1,3,6,2,24,23869
1,3,6,2,25,33210
1,3,6,2,26,27058
1,3,6,2,27,28600
1,3,6,2,28,29622
1,3,6,2,29,31143
1,3,6,2,30,17401
1,3,6,2,31,25823
1,3,6,2,32,28134
1,3,6,2,33,32592
1,3,6,2,34,20567
1,3,6,2,35,24872
1,3,6,2,36,21381
1,3,6,2,37,18114
1,3,6,2,38,25775
1,3,6,2,39,29125
1,3,6,2,40,30868
1,3,6,2,41,20407
1,3,6,2,42,19026
1,3,6,2,43,19442
1,3,6,2,44,32768
1,3,6,2,45,27626
1,3,6,2,46,25074
1,3,6,2,47,20770
1,3,6,2,48,31150
1,3,6,2,49,28826
1,3,6,2,50,32021
1,3,6,3,1,9594
1,3,6,3,2,8954
1,3,6,3,3,10947
1,3,6,3,4,12207
1,3,6,3,5,13413
1,3,6,3,6,14469
1,3,6,3,7,13028
1,3,6,3,8,14097
1,3,6,3,9,12524
1,3,6,3,10,10508
1,3,6,3,11,8778
1,3,6,3,12,8246
1,3,6,3,13,11870
1,3,6,3,14,8551
1,3,6,3,15,10514
1,3,6,3,16,10320
1,3,6,3,17,13269
1,3,6,3,18,7542
1,3,6,3,19,8547
1,3,6,3,20,7708
1,3,6,3,21,7506
1,3,6,3,22,7798
1,3,6,3,23,7354
1,3,6,3,24,10229
1,3,6,3,25,14233
1,3,6,3,26,11596
1,3,6,3,27,12257
1,3,6,3,28,12695
1,3,6,3,29,13347
1,3,6,3,30,7458
1,3,6,3,31,11067
1,3,6,3,32,12058
1,3,6,3,33,13968
1,3,6,3,34,8814
1,3,6,3,35,10660
1,3,6,3,36,9163
1,3,6,3,37,7763
1,3,6,3,38,11046
1,3,6,3,39,12482
1,3,6,3,40,13229
1,3,6,3,41,8746
1,3,6,3,42,8154
1,3,6,3,43,8332
1,3,6,3,44,14043
1,3,6,3,45,11840
1,3,6,3,46,10746
1,3,6,3,47,8902
1,3,6,3,48,13350
1,3,6,3,49,12354
1,3,6,3,50,13723
1,3,7,1,1,31978
1,3,7,1,2,29847
1,3,7,1,3,36491
1,3,7,1,4,40689
1,3,7,1,5,44712
1,3,7,1,6,48231
1,3,7,1,7,43426
1,3,7,1,8,46988
1,3,7,1,9,41745
1,3,7,1,10,35027
1,3,7,1,11,29260
1,3,7,1,12,27486
1,3,7,1,13,39565
1,3,7,1,14,28504
1,3,7,1,15,35048
1,3,7,1,16,34399
1,3,7,1,17,44231
1,3,7,1,18,25141
1,3,7,1,19,28489
1,3,7,1,20,25693
1,3,7,1,21,25020
1,3,7,1,22,25993
1,3,7,1,23,24513
1,3,7,1,24,34098
1,3,7,1,25,47443
1,3,7,1,26,38655
1,3,7,1,27,40857
1,3,7,1,28,42317
1,3,7,1,29,44490
1,3,7,1,30,24859
1,3,7,1,31,36890
1,3,7,1,32,40192
1,3,7,1,33,46561
1,3,7,1,34,29381
1,3,7,1,35,35532
1,3,7,1,36,30545
1,3,7,1,37,25877
1,3,7,1,38,36821
1,3,7,1,39,41606
1,3,7,1,40,44097
1,3,7,1,41,29153
1,3,7,1,42,27180
1,3,7,1,43,27774
1,3,7,1,44,46811
1,3,7,1,45,39466
1,3,7,1,46,35820
1,3,7,1,47,29672
1,3,7,1,48,44500
1,3,7,1,49,41180
1,3,7,1,50,45745
1,3,7,2,1,22385
1,3,7,2,2,20893
1,3,7,2,3,25544
1,3,7,2,4,28482
1,3,7,2,5,31298
1,3,7,2,6,33762
1,3,7,2,7,30398
1,3,7,2,8,32892
1,3,7,2,9,29222
1,3,7,2,10,24519
1,3,7,2,11,20482
1,3,7,2,12,19240
1,3,7,2,13,27696
1,3,7,2,14,19953
1,3,7,2,15,24534
1,3,7,2,16,24080
1,3,7,2,17,30962
1,3,7,2,18,17598
1,3,7,2,19,19942
1,3,7,2,20,17985
1,3,7,2,21,17514
1,3,7,2,22,18195
1,3,7,2,23,17159
1,3,7,2,24,23869
1,3,7,2,25,33210
1,3,7,2,26,27058
1,3,7,2,27,28600
1,3,7,2,28,29622
1,3,7,2,29,31143
1,3,7,2,30,17401
1,3,7,2,31,25823
1,3,7,2,32,28134
1,3,7,2,33,32592
1,3,7,2,34,20567
1,3,7,2,35,24872
1,3,7,2,36,21381
1,3,7,2,37,18114
1,3,7,2,38,25775
1,3,7,2,39,29125
1,3,7,2,40,30868
1,3,7,2,41,20407
1,3,7,2,42,19026
1,3,7,2,43,19442
1,3,7,2,44,32768
1,3,7,2,45,27626
1,3,7,2,46,25074
1,3,7,2,47,20770
1,3,7,2,48,31150
1,3,7,2,49,28826
1,3,7,2,50,32021
1,3,7,3,1,9594
1,3,7,3,2,8954
1,3,7,3,3,10947
1,3,7,3,4,12207
1,3,7,3,5,13413
1,3,7,3,6,14469
1,3,7,3,7,13028
1,3,7,3,8,14097
1,3,7,3,9,12524
1,3,7,3,10,10508
1,3,7,3,11,8778
1,3,7,3,12,8246
1,3,7,3,13,11870
1,3,7,3,14,8551
1,3,7,3,15,10514
1,3,7,3,16,10320
1,3,7,3,17,13269
1,3,7,3,18,7542
1,3,7,3,19,8547
1,3,7,3,20,7708
1,3,7,3,21,7506
1,3,7,3,22,7798
1,3,7,3,23,7354
1,3,7,3,24,10229
1,3,7,3,25,14233
1,3,7,3,26,11596
1,3,7,3,27,12257
1,3,7,3,28,12695
1,3,7,3,29,13347
1,3,7,3,30,7458
1,3,7,3,31,11067
1,3,7,3,32,12058
1,3,7,3,33,13968
1,3,7,3,34,8814
1,3,7,3,35,10660
1,3,7,3,36,9163
1,3,7,3,37,7763
1,3,7,3,38,11046
1,3,7,3,39,12482
1,3,7,3,40,13229
1,3,7,3,41,8746
1,3,7,3,42,8154
1,3,7,3,43,8332
1,3,7,3,44,14043
1,3,7,3,45,11840
1,3,7,3,46,10746
1,3,7,3,47,8902
1,3,7,3,48,13350
1,3,7,3,49,12354
1,3,7,3,50,13723
